122882,40962,860172,"{\"id\":122882,\"accountId\":40962,\"gameSessionId\":860172,\"roundId\":122886,\"amount\":140,\"startTime\":1771505203727,\"endTime\":1771505203769,\"internalStatus\":\"COMPLETED\",\"externalStatus\":\"COMPLETED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"externalTransactionId\":null,\"externalRoundId\":null,\"bonusId\":204806,\"clientType\":\"FLASH\",\"betAmount\":0}",0x0282c00782c00200000000000d200c000000000001e0068c018ff4c0afc7330000019c75f03a39434f4d504c455445c4434f4d504c455445c4806261765f67616d655f73657373696f6e5f3030b180800000000000032006000000000000000100
40966,40962,778255,"{\"id\":40966,\"accountId\":40962,\"gameSessionId\":778255,\"roundId\":40969,\"amount\":50,\"startTime\":1771496830783,\"endTime\":1771496830825,\"internalStatus\":\"COMPLETED\",\"externalStatus\":\"COMPLETED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"externalTransactionId\":null,\"externalRoundId\":null,\"bonusId\":122888,\"clientType\":\"FLASH\",\"betAmount\":0}",0x0286c00282c00200000000000be00f000000000000a00932bfeec1abc7330000019c75707769434f4d504c455445c4434f4d504c455445c4806261765f67616d655f73657373696f6e5f3030b18080000000000001e008000000000000000100
40964,40962,778249,"{\"id\":40964,\"accountId\":40962,\"gameSessionId\":778249,\"roundId\":40966,\"amount\":160,\"startTime\":1771426757287,\"endTime\":null,\"internalStatus\":\"STARTED\",\"externalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"externalTransactionId\":null,\"externalRoundId\":null,\"bonusId\":122885,\"clientType\":null,\"betAmount\":0}",0x0284c00282c00200000000000be009000000000000a006a001a7f58c8ac733ffffffffffffffff535441525445c4535441525445c4806261765f67616d655f73657373696f6e5f3030b18080000000000001e005ffffffffffffffff00
40965,40962,778251,"{\"id\":40965,\"accountId\":40962,\"gameSessionId\":778251,\"roundId\":40967,\"amount\":20,\"startTime\":1771427466305,\"endTime\":1771434653081,\"internalStatus\":\"COMPLETED\",\"externalStatus\":\"COMPLETED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"externalTransactionId\":null,\"externalRoundId\":null,\"bonusId\":122886,\"clientType\":null,\"betAmount\":0}",0x0285c00282c00200000000000be00b000000000000a00714c198b88ac7330000019c71bbb599434f4d504c455445c4434f4d504c455445c4806261765f67616d655f73657373696f6e5f3030b18080000000000001e006ffffffffffffffff00
40962,40962,778245,"{\"id\":40962,\"accountId\":40962,\"gameSessionId\":778245,\"roundId\":40964,\"amount\":220,\"startTime\":1771426206120,\"endTime\":null,\"internalStatus\":\"STARTED\",\"externalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"externalTransactionId\":null,\"externalRoundId\":null,\"bonusId\":122883,\"clientType\":null,\"betAmount\":0}",0x0282c00282c00200000000000be005000000000000a004dc01a8a3eb89c733ffffffffffffffff535441525445c4535441525445c4806261765f67616d655f73657373696f6e5f3030b18080000000000001e003ffffffffffffffff00
40963,40962,778246,"{\"id\":40963,\"accountId\":40962,\"gameSessionId\":778246,\"roundId\":40965,\"amount\":40,\"startTime\":1771426351122,\"endTime\":null,\"internalStatus\":\"STARTED\",\"externalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"externalTransactionId\":null,\"externalRoundId\":null,\"bonusId\":122884,\"clientType\":null,\"betAmount\":0}",0x0283c00282c00200000000000be006000000000000a005289290f489c733ffffffffffffffff535441525445c4535441525445c4806261765f67616d655f73657373696f6e5f3030b18080000000000001e004ffffffffffffffff00
