778242,40962,0,5,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771459199999,0,0,0,0,-1,1771422495424,bav_game_session_001,,CLOSED,40962,838,25,,1,,0,778243,0,0,696326,,1,True,1771422484989,67434,0,,0,0
860172,40962,0,5,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771505203764,bav_game_session_001,,CLOSED,204806,838,50,,1,,0,860173,140,0,860171,,1,True,1771505196390,65814,0,,0,0
40975,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770722981024,bav_game_session_001,,,-1,838,0,en,0,,0,40976,0,0,40974,,0,True,1770722980061,100000,0,,0,0
204807,40962,0,2,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770854399999,0,0,0,0,-1,1770832901128,bav_game_session_001,,,-1,838,295200,,2,,0,204808,241350,0,204806,,3,True,1770830423928,153074,0,,0,0
614571,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771286399999,0,0,0,0,-1,1771257539884,bav_game_session_001,,,-1,838,0,,4,,0,696322,0,0,614569,,4,True,1771243257227,60644,0,,0,0
860165,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771501696695,bav_game_session_001,,CLOSED,204803,838,10,,4,,0,860166,0,0,860164,,4,True,1771501482976,66664,0,,0,0
40962,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770714226268,bav_game_session_001,,,-1,838,0,en,0,,0,40963,0,0,-1,,0,True,1770713766186,100000,0,,0,0
40967,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770715802248,bav_game_session_001,,,-1,838,0,en,0,,0,40968,0,0,40966,,0,True,1770715159851,100000,0,,0,0
860162,40962,0,5,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771498205992,bav_game_session_001,,CLOSED,204802,838,50,,1,,0,860163,0,0,778255,,1,True,1771498191117,66664,0,,0,0
40974,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770721502202,bav_game_session_001,,,-1,838,0,en,0,,0,40975,0,0,40973,,0,True,1770720617445,100000,0,,0,0
778254,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771496808198,bav_game_session_001,,,-1,838,4150,,0,,0,778255,3700,0,778254,,1,True,1771496744129,67064,0,0,0,0
860166,40962,0,2,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771503894027,bav_game_session_001,,,-1,838,17150,,4,,0,860167,17150,0,860165,,4,True,1771502840328,66664,0,,0,0
40968,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770716221974,bav_game_session_001,,,-1,838,0,en,0,,0,40969,0,0,40967,,0,True,1770716114813,100000,0,,0,0
40973,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770720002194,bav_game_session_001,,,-1,838,0,en,0,,0,40974,0,0,40972,,0,True,1770719115556,100000,0,,0,0
204805,40962,0,2,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770854399999,0,0,0,0,-1,1770811974842,bav_game_session_001,,,-1,838,287460,,3,,0,204806,293131,0,204804,,3,True,1770810600471,130903,0,,0,0
40969,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770717002209,bav_game_session_001,,,-1,838,0,en,0,,0,40970,0,0,40968,,0,True,1770716221985,100000,0,,0,0
860163,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771499908855,bav_game_session_001,,,-1,838,0,,1,,0,860164,0,0,860163,,2,True,1771499505786,66664,0,0,0,0
614513,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771027199999,0,0,0,0,-1,1770990774913,bav_game_session_001,,,-1,838,200,,3,,0,614551,0,0,614498,,3,True,1770989413297,59324,0,,0,0
40963,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770714616480,bav_game_session_001,,,-1,838,0,en,0,,0,40964,0,0,40962,,0,True,1770714226294,100000,0,,0,0
614551,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771027199999,0,0,0,0,-1,1771002388813,bav_game_session_001,,,-1,838,250,,0,,0,614569,0,0,614551,,1,True,1771002162382,61604,0,0,0,0
122882,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770743454775,bav_game_session_001,,,-1,838,0,,0,,0,204802,0,0,122882,,1,True,1770742151026,100000,0,0,0,0
40965,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770715106595,bav_game_session_001,,,-1,838,0,en,0,,0,40966,0,0,40964,,0,True,1770714619792,100000,0,,0,0
40977,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770723526268,bav_game_session_001,,,-1,838,0,en,0,,0,40978,0,0,40976,,0,True,1770723264503,100000,0,,0,0
40972,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770719102209,bav_game_session_001,,,-1,838,0,en,0,,0,40973,0,0,40971,,0,True,1770718316878,100000,0,,0,0
860171,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771505182533,bav_game_session_001,,,-1,838,650,,0,,0,860172,0,0,860171,,1,True,1771505157629,66464,0,0,0,0
204806,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770854399999,0,0,0,0,-1,1770815890225,bav_game_session_001,,,-1,838,11900,,1,,0,204807,19400,0,204805,,1,True,1770812002599,145574,0,,0,0
204802,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770854399999,0,0,0,0,-1,1770808015302,bav_game_session_001,,,-1,838,0,,0,,0,204803,0,0,122882,,0,True,1770806987737,100000,0,,0,0
40979,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770723879571,bav_game_session_001,,,-1,838,0,en,0,,0,40980,0,0,40978,,0,True,1770723560744,100000,0,,0,0
860173,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771505316048,bav_game_session_001,,,-1,838,0,,0,,0,860173,0,0,860173,,1,True,1771505218577,65954,0,0,0,0
614488,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771027199999,0,0,0,0,-1,1770982364175,bav_game_session_001,,,-1,838,0,,0,,0,614493,0,0,614488,,1,True,1770982346862,105224,0,0,0,0
860164,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771501462666,bav_game_session_001,,ACTIVE,204803,838,10,,1,,0,860165,0,0,860163,,1,True,1771501369138,66664,0,,0,0
614483,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771027199999,0,0,0,0,-1,1770981395985,bav_game_session_001,,,-1,838,3850,,0,,0,614488,1950,0,614483,,1,True,1770981307316,105704,0,0,0,0
