1771412920130927,1774051140000,CM-FRB-1771412920130927,"{\"frbonusId\":1771412920130927,\"externalFrbonusId\":\"CM-FRB-1771412920130927\",\"accountId\":40962,\"bankId\":6274,\"extId\":\"bav_game_session_001\",\"rounds\":5,\"roundsLeft\":5,\"frChips\":10,\"frbBetType\":1,\"frbBetTypeTitle\":\"Default Bet\",\"gameLimitType\":0,\"gameList\":[],\"gameId\":null,\"awardDurationDays\":0,\"maxWinCap\":0,\"description\":\"test\",\"startTimeMs\":1771412820000,\"expirationTimeMs\":1774051140000,\"status\":\"ACTIVE\",\"awardedBy\":\"root\",\"awardTimeMs\":1771412920130,\"updatedAt\":\"2026-02-18T11:08:40.130Z\"}",
204808,1774051200000,6274+CM-FRB-1771508713300-24173,"{\"id\":204808,\"accountId\":40962,\"bankId\":6274,\"extId\":\"CM-FRB-1771508713300-24173\",\"description\":null,\"comment\":null,\"gameIds\":\"829,838\",\"betSum\":0,\"timeAwarded\":1771508713544,\"endTime\":null,\"status\":\"ACTIVE\",\"internal\":false,\"massAwardId\":null,\"lastUpdateDate\":0,\"roundsLeft\":5,\"rounds\":5,\"winSum\":0,\"startDate\":1771508700000,\"expirationDate\":1774137540000,\"dateOfFirstUse\":null,\"freeRoundValidity\":null,\"frbTableRoundChips\":10,\"version\":0,\"coinValue\":null,\"maxWinLimit\":null}",0x0388c00c82c0028231434d2d4652422d313737313530383731333330302d32343137b380803832392c3833b800c89097b1c733004143544956c500000005050001c0cdace28e6701c0f6b3ada26700000a000000
204807,1774051200000,6274+CM-FRB-1771505308909-83450,"{\"id\":204807,\"accountId\":40962,\"bankId\":6274,\"extId\":\"CM-FRB-1771505308909-83450\",\"description\":null,\"comment\":null,\"gameIds\":\"838\",\"betSum\":0,\"timeAwarded\":1771505308978,\"endTime\":null,\"status\":\"ACTIVE\",\"internal\":false,\"massAwardId\":null,\"lastUpdateDate\":0,\"roundsLeft\":5,\"rounds\":5,\"winSum\":0,\"startDate\":1771505280000,\"expirationDate\":1774137540000,\"dateOfFirstUse\":null,\"freeRoundValidity\":null,\"frbTableRoundChips\":10,\"version\":0,\"coinValue\":null,\"maxWinLimit\":null}",0x0387c00c82c0028231434d2d4652422d313737313530353330383930392d38333435b080803833b800b2aac7afc733004143544956c50000000505000180908bdf8e6701c0f6b3ada26700000a000000
1771411438614238,1774051140000,CM-FRB-1771411438614238,"{\"frbonusId\":1771411438614238,\"externalFrbonusId\":\"CM-FRB-1771411438614238\",\"accountId\":40962,\"bankId\":6274,\"extId\":\"bav_game_session_001\",\"rounds\":5,\"roundsLeft\":5,\"frChips\":10,\"frbBetType\":1,\"frbBetTypeTitle\":\"Default Bet\",\"gameLimitType\":0,\"gameList\":[],\"gameId\":null,\"awardDurationDays\":0,\"maxWinCap\":0,\"description\":\"smoke frbonus\",\"startTimeMs\":1771409340000,\"expirationTimeMs\":1774051140000,\"status\":\"ACTIVE\",\"awardedBy\":\"root\",\"awardTimeMs\":1771411438614,\"updatedAt\":\"2026-02-18T10:43:58.614Z\"}",
