0,1,UVUUBgRWVFlXUUdcXVABCA8DWFwcQ1lFVV5QTU5QDw8aBAEODA,"{\"accountId\":122882,\"hasWallet\":false,\"hasFrbWin\":false,\"hasFrbNotification\":false,\"hasPaymentTransaction\":false}",0x0282c00700000000
0,1,V1FBAFEDDloAUUFdXVABCA8DWFkcQ1lFVV5QTU4GDgwaBAEODA,"{\"accountId\":122883,\"hasWallet\":false,\"hasFrbWin\":false,\"hasFrbNotification\":false,\"hasPaymentTransaction\":false}",0x0283c00700000000
0,1,VwdHBQBRC1oABURXXVABCA8DWFocQ1lFVV5QTU0DXgoaBAEODA,"{\"accountId\":122884,\"hasWallet\":false,\"hasFrbWin\":false,\"hasFrbNotification\":false,\"hasPaymentTransaction\":false}",0x0284c00700000000
